# source, executable, build_date time, wall-clock, function, elapsed, cores, itens
minas-mpi.c,./target/mfog,Jun 18 2020 10:25:30,1592486735,sendExamples,2.809881e+00,4
minas-mpi.c,./target/mfog,Jun 18 2020 10:25:30,1592486735,MFOG_main,2.809900e+00,4
evaluate.c,target/eval,Jun 18 2020 10:25:25,1592486737,main,2.403481e+00,1
evaluate.c,target/eval,Jun 18 2020 17:28:33,1592512117,main,2.001448e+00,1
minas-funcs.c,./target/mfog,Jun 18 2020 17:28:38,1592512118,readModel,1.053000e-03,1
minas-funcs.c,./target/mfog,Jun 18 2020 17:28:38,1592512120,readExamples,1.985533e+00,1
minas-mpi.c,./target/mfog,Jun 18 2020 17:28:38,1592512120,sendModel,2.230000e-04,4
minas-mpi.c,./target/mfog,Jun 18 2020 17:28:38,1592512123,sendExamples,2.687621e+00,4
minas-mpi.c,./target/mfog,Jun 18 2020 17:28:38,1592512123,MFOG_main,2.687642e+00,4
evaluate.c,target/eval,Jun 18 2020 17:28:33,1592512125,main,2.408793e+00,1
evaluate.c,target/eval,Jun 23 2020 13:19:53,1592929198,main,2.123404e+00,1
minas-funcs.c,./target/mfog,Jun 23 2020 13:19:58,1592929198,readModel,6.840000e-04,1
minas-funcs.c,./target/mfog,Jun 23 2020 13:19:58,1592929201,readExamples,2.347544e+00,1
minas-mpi.c,./target/mfog,Jun 23 2020 13:19:58,1592929201,sendModel,2.920000e-04,4
minas-mpi.c,./target/mfog,Jun 23 2020 13:19:58,1592929204,sendExamples,3.242281e+00,4
minas-mpi.c,./target/mfog,Jun 23 2020 13:19:58,1592929204,MFOG_main,3.242301e+00,4
evaluate.c,target/eval,Jun 23 2020 13:19:53,1592929207,main,2.716907e+00,1
#
evaluate.c,target/eval,Jun 24 2020 12:05:07,1593011113,main,2.411056e+00,1,653457
minas-funcs.c,./target/mfog,Jun 24 2020 12:05:13,1593011113,readModel,1.109000e-03,1,100
minas-funcs.c,./target/mfog,Jun 24 2020 12:05:13,1593011117,readExamples,3.684699e+00,1,653457
minas-mpi.c,./target/mfog,Jun 24 2020 12:05:13,1593011117,sendModel,2.850000e-04,4,100
minas-mpi.c,./target/mfog,Jun 24 2020 12:05:13,1593011120,sendExamples,2.854343e+00,4,653457
minas-mpi.c,./target/mfog,Jun 24 2020 12:05:13,1593011120,MFOG_main,2.854374e+00,4,653457
evaluate.c,target/eval,Jun 24 2020 12:05:07,1593011122,main,2.418113e+00,1,653457
minas-funcs.c,target/minas,Jun 24 2020 15:39:15,1593023955,readModel,7.280000e-04,1,100
minas-funcs.c,target/minas,Jun 24 2020 15:39:15,1593023957,readExamples,2.036145e+00,1,653457
minas.c,target/minas,Jun 24 2020 15:39:15,1593023964,main,6.823256e+00,1,653457
minas-funcs.c,target/minas,Jun 24 2020 15:39:15,1593023964,readModel,6.330000e-04,1,100
minas-funcs.c,target/minas,Jun 24 2020 15:39:15,1593023966,readExamples,2.013612e+00,1,653457
minas.c,target/minas,Jun 24 2020 15:39:15,1593023973,main,6.787123e+00,1,653457
minas-funcs.c,target/minas,Jun 24 2020 15:40:10,1593024011,readModel,6.570000e-04,1,100
minas-funcs.c,target/minas,Jun 24 2020 15:40:10,1593024013,readExamples,2.031059e+00,1,653457
minas.c,target/minas,Jun 24 2020 15:40:10,1593024019,main,6.818271e+00,1,653457
minas-funcs.c,target/minas,Jun 24 2020 15:40:10,1593024020,readModel,6.620000e-04,1,100
minas-funcs.c,target/minas,Jun 24 2020 15:40:10,1593024022,readExamples,2.216728e+00,1,653457
minas.c,target/minas,Jun 24 2020 15:40:10,1593024029,main,6.829969e+00,1,653457
evaluate.c,target/eval,Jun 24 2020 15:40:10,1593024031,main,2.659811e+00,1,653457
minas-funcs.c,./target/mfog,Jun 24 2020 15:40:31,1593024032,readModel,9.370000e-04,1,100
minas-funcs.c,./target/mfog,Jun 24 2020 15:40:31,1593024034,readExamples,2.152592e+00,1,653457
minas-mpi.c,./target/mfog,Jun 24 2020 15:40:31,1593024034,sendModel,2.310000e-04,4,100
minas-mpi.c,./target/mfog,Jun 24 2020 15:40:31,1593024037,sendExamples,3.138735e+00,4,653457
minas-mpi.c,./target/mfog,Jun 24 2020 15:40:31,1593024037,MFOG_main,3.138749e+00,4,653457
minas-funcs.c,./target/mfog,Jun 24 2020 15:40:31,1593024037,readModel,1.143000e-03,1,100
minas-funcs.c,./target/mfog,Jun 24 2020 15:40:31,1593024040,readExamples,2.262579e+00,1,653457
minas-mpi.c,./target/mfog,Jun 24 2020 15:40:31,1593024040,sendModel,2.670000e-04,4,100
minas-mpi.c,./target/mfog,Jun 24 2020 15:40:31,1593024043,sendExamples,3.240677e+00,4,653457
minas-mpi.c,./target/mfog,Jun 24 2020 15:40:31,1593024043,MFOG_main,3.240703e+00,4,653457
evaluate.c,target/eval,Jun 24 2020 15:40:10,1593024046,main,2.721335e+00,1,653457
minas-funcs.c,target/minas,Jun 24 2020 16:02:20,1593025340,readModel,6.890000e-04,1,100
minas-funcs.c,target/minas,Jun 24 2020 16:02:20,1593025342,readExamples,2.072623e+00,1,653457
minas.c,target/minas,Jun 24 2020 16:02:20,1593025349,main,7.006738e+00,1,653457
minas-funcs.c,target/minas,Jun 24 2020 16:02:20,1593025349,readModel,7.130000e-04,1,100
minas-funcs.c,target/minas,Jun 24 2020 16:02:20,1593025351,readExamples,2.015537e+00,1,653457
minas.c,target/minas,Jun 24 2020 16:02:20,1593025359,main,7.040139e+00,1,653457
minas-funcs.c,target/minas,Jun 24 2020 16:24:32,1593026672,readModel,6.220000e-04,1,100
minas-funcs.c,target/minas,Jun 24 2020 16:24:32,1593026674,readExamples,2.111941e+00,1,653457
minas.c,target/minas,Jun 24 2020 16:24:32,1593026682,main,7.444682e+00,1,653457
minas-funcs.c,target/minas,Jun 24 2020 16:24:32,1593026682,readModel,6.620000e-04,1,100
minas-funcs.c,target/minas,Jun 24 2020 16:24:32,1593026684,readExamples,2.316447e+00,1,653457
minas.c,target/minas,Jun 24 2020 16:24:32,1593026691,main,7.300312e+00,1,653457
minas-funcs.c,target/minas,Jun 24 2020 16:26:31,1593026791,readModel,6.490000e-04,1,100
minas-funcs.c,target/minas,Jun 24 2020 16:26:31,1593026793,readExamples,2.332275e+00,1,653457
minas.c,target/minas,Jun 24 2020 16:26:30,1593026801,main,7.408520e+00,1,653457
minas-funcs.c,target/minas,Jun 24 2020 16:26:31,1593026801,readModel,6.660000e-04,1,100
minas-funcs.c,target/minas,Jun 24 2020 16:26:31,1593026803,readExamples,2.210888e+00,1,653457
minas.c,target/minas,Jun 24 2020 16:26:30,1593026810,main,7.168163e+00,1,653457
minas-funcs.c,target/minas,Jun 24 2020 16:30:29,1593027029,readModel,9.840000e-04,1,100
minas-funcs.c,target/minas,Jun 24 2020 16:30:29,1593027032,readExamples,2.182313e+00,1,653457
minas.c,target/minas,Jun 24 2020 16:30:29,1593027040,main,8.021527e+00,1,653457
minas-funcs.c,target/minas,Jun 24 2020 16:30:29,1593027040,readModel,6.390000e-04,1,100
minas-funcs.c,target/minas,Jun 24 2020 16:30:29,1593027042,readExamples,2.205607e+00,1,653457
minas.c,target/minas,Jun 24 2020 16:30:29,1593027050,main,7.629051e+00,1,653457
minas-funcs.c,target/minas,Jun 24 2020 16:31:11,1593027071,readModel,6.860000e-04,1,100
minas-funcs.c,target/minas,Jun 24 2020 16:31:11,1593027074,readExamples,2.184538e+00,1,653457
minas.c,target/minas,Jun 24 2020 16:31:11,1593027081,main,7.278438e+00,1,653457
minas-funcs.c,target/minas,Jun 24 2020 16:31:11,1593027081,readModel,6.500000e-04,1,100
minas-funcs.c,target/minas,Jun 24 2020 16:31:11,1593027083,readExamples,2.157231e+00,1,653457
minas.c,target/minas,Jun 24 2020 16:31:11,1593027091,main,7.431260e+00,1,653457
minas-funcs.c,target/minas,Jun 24 2020 16:38:28,1593027508,readModel,6.580000e-04,1,100
minas-funcs.c,target/minas,Jun 24 2020 16:38:28,1593027511,readExamples,2.174479e+00,1,653457
minas.c,target/minas,Jun 24 2020 16:38:28,1593027518,main,7.443369e+00,1,653457
minas-funcs.c,target/minas,Jun 24 2020 16:38:28,1593027518,readModel,1.137000e-03,1,100
minas-funcs.c,target/minas,Jun 24 2020 16:38:28,1593027520,readExamples,2.161514e+00,1,653457
minas.c,target/minas,Jun 24 2020 16:38:28,1593027528,main,7.430375e+00,1,653457
evaluate.c,target/eval,Jun 24 2020 16:38:28,1593027531,main,2.957142e+00,1,653457
minas-funcs.c,target/minas,Jun 24 2020 16:39:06,1593027546,readModel,8.400000e-04,1,100
minas-funcs.c,target/minas,Jun 24 2020 16:39:06,1593027549,readExamples,2.239553e+00,1,653457
minas.c,target/minas,Jun 24 2020 16:39:06,1593027557,main,8.189746e+00,1,653457
minas-funcs.c,target/minas,Jun 24 2020 16:39:06,1593027557,readModel,6.420000e-04,1,100
minas-funcs.c,target/minas,Jun 24 2020 16:39:06,1593027560,readExamples,2.724004e+00,1,653457
minas.c,target/minas,Jun 24 2020 16:39:06,1593027570,main,9.847587e+00,1,653457
evaluate.c,target/eval,Jun 24 2020 16:39:06,1593027573,main,3.385014e+00,1,653457
minas-funcs.c,./target/mfog,Jun 24 2020 16:39:33,1593027574,readModel,9.160000e-04,1,100
minas-funcs.c,./target/mfog,Jun 24 2020 16:39:33,1593027576,readExamples,2.773286e+00,1,653457
minas-mpi.c,./target/mfog,Jun 24 2020 16:39:33,1593027576,sendModel,3.240000e-04,4,100
minas-mpi.c,./target/mfog,Jun 24 2020 16:39:33,1593027582,sendExamples,5.304487e+00,4,653457
minas-mpi.c,./target/mfog,Jun 24 2020 16:39:33,1593027582,MFOG_main,5.304529e+00,4,653457
minas-funcs.c,./target/mfog,Jun 24 2020 16:39:33,1593027582,readModel,1.497000e-03,1,100
